Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit (FBS),Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires (2010-)","276","Allemagne","664","Disponibilité alimentaire (Kcal/personne/jour)","S2744","Oeufs","2017","2017","Kcal/personne/jour","45.98","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","276","Allemagne","674","Disponibilité de protéines en quantité (g/personne/jour)","S2744","Oeufs","2017","2017","g/personne/jour","4.05","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","276","Allemagne","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2848","Lait - Excl Beurre","2017","2017","kg","174.68","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","276","Allemagne","664","Disponibilité alimentaire (Kcal/personne/jour)","S2848","Lait - Excl Beurre","2017","2017","Kcal/personne/jour","407.74","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","276","Allemagne","674","Disponibilité de protéines en quantité (g/personne/jour)","S2848","Lait - Excl Beurre","2017","2017","g/personne/jour","27.34","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","276","Allemagne","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2761","Poissons Eau Douce","2017","2017","kg","4.42","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","276","Allemagne","664","Disponibilité alimentaire (Kcal/personne/jour)","S2761","Poissons Eau Douce","2017","2017","Kcal/personne/jour","7.54","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","276","Allemagne","674","Disponibilité de protéines en quantité (g/personne/jour)","S2761","Poissons Eau Douce","2017","2017","g/personne/jour","0.96","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","276","Allemagne","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2762","Perciform","2017","2017","kg","3.95","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","276","Allemagne","664","Disponibilité alimentaire (Kcal/personne/jour)","S2762","Perciform","2017","2017","Kcal/personne/jour","8.83","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","276","Allemagne","674","Disponibilité de protéines en quantité (g/personne/jour)","S2762","Perciform","2017","2017","g/personne/jour","1.54","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","276","Allemagne","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2763","Poissons Pelagiques","2017","2017","kg","2.49","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","276","Allemagne","664","Disponibilité alimentaire (Kcal/personne/jour)","S2763","Poissons Pelagiques","2017","2017","Kcal/personne/jour","6.83","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","276","Allemagne","674","Disponibilité de protéines en quantité (g/personne/jour)","S2763","Poissons Pelagiques","2017","2017","g/personne/jour","0.77","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","276","Allemagne","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2764","Poissons Marins, Autres","2017","2017","kg","0.36","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","276","Allemagne","664","Disponibilité alimentaire (Kcal/personne/jour)","S2764","Poissons Marins, Autres","2017","2017","Kcal/personne/jour","0.88","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","276","Allemagne","674","Disponibilité de protéines en quantité (g/personne/jour)","S2764","Poissons Marins, Autres","2017","2017","g/personne/jour","0.14","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","276","Allemagne","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2765","Crustacés","2017","2017","kg","0.88","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","276","Allemagne","664","Disponibilité alimentaire (Kcal/personne/jour)","S2765","Crustacés","2017","2017","Kcal/personne/jour","0.99","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","276","Allemagne","674","Disponibilité de protéines en quantité (g/personne/jour)","S2765","Crustacés","2017","2017","g/personne/jour","0.21","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","276","Allemagne","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2766","Cephalopodes","2017","2017","kg","0.26","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","276","Allemagne","664","Disponibilité alimentaire (Kcal/personne/jour)","S2766","Cephalopodes","2017","2017","Kcal/personne/jour","0.57","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","276","Allemagne","674","Disponibilité de protéines en quantité (g/personne/jour)","S2766","Cephalopodes","2017","2017","g/personne/jour","0.12","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","276","Allemagne","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2767","Mollusques, Autres","2017","2017","kg","0.38","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","276","Allemagne","664","Disponibilité alimentaire (Kcal/personne/jour)","S2767","Mollusques, Autres","2017","2017","Kcal/personne/jour","0.16","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","276","Allemagne","674","Disponibilité de protéines en quantité (g/personne/jour)","S2767","Mollusques, Autres","2017","2017","g/personne/jour","0.03","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","276","Allemagne","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2769","Animaux Aquatiques Autre","2017","2017","kg","0.02","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","276","Allemagne","664","Disponibilité alimentaire (Kcal/personne/jour)","S2769","Animaux Aquatiques Autre","2017","2017","Kcal/personne/jour","0.02","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","276","Allemagne","674","Disponibilité de protéines en quantité (g/personne/jour)","S2769","Animaux Aquatiques Autre","2017","2017","g/personne/jour","0","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2731","Viande de Bovins","2017","2017","kg","4.71","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","664","Disponibilité alimentaire (Kcal/personne/jour)","S2731","Viande de Bovins","2017","2017","Kcal/personne/jour","23.72","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","674","Disponibilité de protéines en quantité (g/personne/jour)","S2731","Viande de Bovins","2017","2017","g/personne/jour","1.99","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2732","Viande d'Ovins/Caprins","2017","2017","kg","0.8","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","664","Disponibilité alimentaire (Kcal/personne/jour)","S2732","Viande d'Ovins/Caprins","2017","2017","Kcal/personne/jour","3.13","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","674","Disponibilité de protéines en quantité (g/personne/jour)","S2732","Viande d'Ovins/Caprins","2017","2017","g/personne/jour","0.39","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2733","Viande de porcins","2017","2017","kg","8.23","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","664","Disponibilité alimentaire (Kcal/personne/jour)","S2733","Viande de porcins","2017","2017","Kcal/personne/jour","52.12","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","674","Disponibilité de protéines en quantité (g/personne/jour)","S2733","Viande de porcins","2017","2017","g/personne/jour","3.04","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2734","Viande de Volailles","2017","2017","kg","10.51","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","664","Disponibilité alimentaire (Kcal/personne/jour)","S2734","Viande de Volailles","2017","2017","Kcal/personne/jour","39.51","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","674","Disponibilité de protéines en quantité (g/personne/jour)","S2734","Viande de Volailles","2017","2017","g/personne/jour","4.76","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2735","Viande, Autre","2017","2017","kg","0.33","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","664","Disponibilité alimentaire (Kcal/personne/jour)","S2735","Viande, Autre","2017","2017","Kcal/personne/jour","1.27","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","674","Disponibilité de protéines en quantité (g/personne/jour)","S2735","Viande, Autre","2017","2017","g/personne/jour","0.17","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2736","Abats Comestible","2017","2017","kg","1.75","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","664","Disponibilité alimentaire (Kcal/personne/jour)","S2736","Abats Comestible","2017","2017","Kcal/personne/jour","6.31","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","674","Disponibilité de protéines en quantité (g/personne/jour)","S2736","Abats Comestible","2017","2017","g/personne/jour","0.73","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2740","Beurre, Ghee","2017","2017","kg","0.06","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","664","Disponibilité alimentaire (Kcal/personne/jour)","S2740","Beurre, Ghee","2017","2017","Kcal/personne/jour","1.14","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","674","Disponibilité de protéines en quantité (g/personne/jour)","S2740","Beurre, Ghee","2017","2017","g/personne/jour","0","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2743","Crème","2017","2017","kg","0.27","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","664","Disponibilité alimentaire (Kcal/personne/jour)","S2743","Crème","2017","2017","Kcal/personne/jour","1.87","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","674","Disponibilité de protéines en quantité (g/personne/jour)","S2743","Crème","2017","2017","g/personne/jour","0.02","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2737","Graisses Animales Crue","2017","2017","kg","0.43","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","664","Disponibilité alimentaire (Kcal/personne/jour)","S2737","Graisses Animales Crue","2017","2017","Kcal/personne/jour","8.14","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","674","Disponibilité de protéines en quantité (g/personne/jour)","S2737","Graisses Animales Crue","2017","2017","g/personne/jour","0.03","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2744","Oeufs","2017","2017","kg","0.09","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","664","Disponibilité alimentaire (Kcal/personne/jour)","S2744","Oeufs","2017","2017","Kcal/personne/jour","0.3","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","674","Disponibilité de protéines en quantité (g/personne/jour)","S2744","Oeufs","2017","2017","g/personne/jour","0.03","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2848","Lait - Excl Beurre","2017","2017","kg","12.9","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","664","Disponibilité alimentaire (Kcal/personne/jour)","S2848","Lait - Excl Beurre","2017","2017","Kcal/personne/jour","23.22","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","674","Disponibilité de protéines en quantité (g/personne/jour)","S2848","Lait - Excl Beurre","2017","2017","g/personne/jour","1.19","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2761","Poissons Eau Douce","2017","2017","kg","1.1","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","664","Disponibilité alimentaire (Kcal/personne/jour)","S2761","Poissons Eau Douce","2017","2017","Kcal/personne/jour","2.27","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","674","Disponibilité de protéines en quantité (g/personne/jour)","S2761","Poissons Eau Douce","2017","2017","g/personne/jour","0.33","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2762","Perciform","2017","2017","kg","4.78","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","664","Disponibilité alimentaire (Kcal/personne/jour)","S2762","Perciform","2017","2017","Kcal/personne/jour","6.7","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","674","Disponibilité de protéines en quantité (g/personne/jour)","S2762","Perciform","2017","2017","g/personne/jour","1.24","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2763","Poissons Pelagiques","2017","2017","kg","10.55","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","664","Disponibilité alimentaire (Kcal/personne/jour)","S2763","Poissons Pelagiques","2017","2017","Kcal/personne/jour","23.16","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","674","Disponibilité de protéines en quantité (g/personne/jour)","S2763","Poissons Pelagiques","2017","2017","g/personne/jour","3.32","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2764","Poissons Marins, Autres","2017","2017","kg","1.43","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","664","Disponibilité alimentaire (Kcal/personne/jour)","S2764","Poissons Marins, Autres","2017","2017","Kcal/personne/jour","2.5","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","674","Disponibilité de protéines en quantité (g/personne/jour)","S2764","Poissons Marins, Autres","2017","2017","g/personne/jour","0.4","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2765","Crustacés","2017","2017","kg","0.01","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","664","Disponibilité alimentaire (Kcal/personne/jour)","S2765","Crustacés","2017","2017","Kcal/personne/jour","0.02","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","674","Disponibilité de protéines en quantité (g/personne/jour)","S2765","Crustacés","2017","2017","g/personne/jour","0","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2766","Cephalopodes","2017","2017","kg","0.11","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","664","Disponibilité alimentaire (Kcal/personne/jour)","S2766","Cephalopodes","2017","2017","Kcal/personne/jour","0.19","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","674","Disponibilité de protéines en quantité (g/personne/jour)","S2766","Cephalopodes","2017","2017","g/personne/jour","0.04","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2767","Mollusques, Autres","2017","2017","kg","0.01","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","664","Disponibilité alimentaire (Kcal/personne/jour)","S2767","Mollusques, Autres","2017","2017","Kcal/personne/jour","0","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","674","Disponibilité de protéines en quantité (g/personne/jour)","S2767","Mollusques, Autres","2017","2017","g/personne/jour","0","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2769","Animaux Aquatiques Autre","2017","2017","kg","0","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","664","Disponibilité alimentaire (Kcal/personne/jour)","S2769","Animaux Aquatiques Autre","2017","2017","Kcal/personne/jour","0","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","674","Disponibilité de protéines en quantité (g/personne/jour)","S2769","Animaux Aquatiques Autre","2017","2017","g/personne/jour","0","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","028","Antigua-et-Barbuda","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2731","Viande de Bovins","2017","2017","kg","10.96","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","028","Antigua-et-Barbuda","664","Disponibilité alimentaire (Kcal/personne/jour)","S2731","Viande de Bovins","2017","2017","Kcal/personne/jour","45.49","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","028","Antigua-et-Barbuda","674","Disponibilité de protéines en quantité (g/personne/jour)","S2731","Viande de Bovins","2017","2017","g/personne/jour","4.31","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","028","Antigua-et-Barbuda","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2732","Viande d'Ovins/Caprins","2017","2017","kg","1.71","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","028","Antigua-et-Barbuda","664","Disponibilité alimentaire (Kcal/personne/jour)","S2732","Viande d'Ovins/Caprins","2017","2017","Kcal/personne/jour","8.13","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","028","Antigua-et-Barbuda","674","Disponibilité de protéines en quantité (g/personne/jour)","S2732","Viande d'Ovins/Caprins","2017","2017","g/personne/jour","0.81","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","028","Antigua-et-Barbuda","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2733","Viande de porcins","2017","2017","kg","8.7","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","028","Antigua-et-Barbuda","664","Disponibilité alimentaire (Kcal/personne/jour)","S2733","Viande de porcins","2017","2017","Kcal/personne/jour","54.66","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","028","Antigua-et-Barbuda","674","Disponibilité de protéines en quantité (g/personne/jour)","S2733","Viande de porcins","2017","2017","g/personne/jour","3.31","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","028","Antigua-et-Barbuda","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2734","Viande de Volailles","2017","2017","kg","68.78","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","028","Antigua-et-Barbuda","664","Disponibilité alimentaire (Kcal/personne/jour)","S2734","Viande de Volailles","2017","2017","Kcal/personne/jour","259.76","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","028","Antigua-et-Barbuda","674","Disponibilité de protéines en quantité (g/personne/jour)","S2734","Viande de Volailles","2017","2017","g/personne/jour","31.27","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","028","Antigua-et-Barbuda","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2735","Viande, Autre","2017","2017","kg","0.31","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","028","Antigua-et-Barbuda","664","Disponibilité alimentaire (Kcal/personne/jour)","S2735","Viande, Autre","2017","2017","Kcal/personne/jour","2.1","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","028","Antigua-et-Barbuda","674","Disponibilité de protéines en quantité (g/personne/jour)","S2735","Viande, Autre","2017","2017","g/personne/jour","0.37","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","028","Antigua-et-Barbuda","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2736","Abats Comestible","2017","2017","kg","2.84","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","028","Antigua-et-Barbuda","664","Disponibilité alimentaire (Kcal/personne/jour)","S2736","Abats Comestible","2017","2017","Kcal/personne/jour","10.59","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","028","Antigua-et-Barbuda","674","Disponibilité de protéines en quantité (g/personne/jour)","S2736","Abats Comestible","2017","2017","g/personne/jour","1.19","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","028","Antigua-et-Barbuda","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2740","Beurre, Ghee","2017","2017","kg","1.2","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","028","Antigua-et-Barbuda","664","Disponibilité alimentaire (Kcal/personne/jour)","S2740","Beurre, Ghee","2017","2017","Kcal/personne/jour","24.92","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","028","Antigua-et-Barbuda","674","Disponibilité de protéines en quantité (g/personne/jour)","S2740","Beurre, Ghee","2017","2017","g/personne/jour","0.02","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","028","Antigua-et-Barbuda","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2743","Crème","2017","2017","kg","1.33","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","028","Antigua-et-Barbuda","664","Disponibilité alimentaire (Kcal/personne/jour)","S2743","Crème","2017","2017","Kcal/personne/jour","9.2","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","028","Antigua-et-Barbuda","674","Disponibilité de protéines en quantité (g/personne/jour)","S2743","Crème","2017","2017","g/personne/jour","0.09","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","028","Antigua-et-Barbuda","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2737","Graisses Animales Crue","2017","2017","kg","4.51","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","028","Antigua-et-Barbuda","664","Disponibilité alimentaire (Kcal/personne/jour)","S2737","Graisses Animales Crue","2017","2017","Kcal/personne/jour","85.43","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","028","Antigua-et-Barbuda","674","Disponibilité de protéines en quantité (g/personne/jour)","S2737","Graisses Animales Crue","2017","2017","g/personne/jour","0.07","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","028","Antigua-et-Barbuda","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2782","Huiles de Foie de Poisso","2017","2017","kg","0.04","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","028","Antigua-et-Barbuda","664","Disponibilité alimentaire (Kcal/personne/jour)","S2782","Huiles de Foie de Poisso","2017","2017","Kcal/personne/jour","1.08","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","028","Antigua-et-Barbuda","674","Disponibilité de protéines en quantité (g/personne/jour)","S2782","Huiles de Foie de Poisso","2017","2017","g/personne/jour","0","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","028","Antigua-et-Barbuda","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2744","Oeufs","2017","2017","kg","3.07","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","028","Antigua-et-Barbuda","664","Disponibilité alimentaire (Kcal/personne/jour)","S2744","Oeufs","2017","2017","Kcal/personne/jour","9.76","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","028","Antigua-et-Barbuda","674","Disponibilité de protéines en quantité (g/personne/jour)","S2744","Oeufs","2017","2017","g/personne/jour","0.86","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","028","Antigua-et-Barbuda","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2848","Lait - Excl Beurre","2017","2017","kg","85.25","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","028","Antigua-et-Barbuda","664","Disponibilité alimentaire (Kcal/personne/jour)","S2848","Lait - Excl Beurre","2017","2017","Kcal/personne/jour","168.61","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","028","Antigua-et-Barbuda","674","Disponibilité de protéines en quantité (g/personne/jour)","S2848","Lait - Excl Beurre","2017","2017","g/personne/jour","8.42","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","028","Antigua-et-Barbuda","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2761","Poissons Eau Douce","2017","2017","kg","1.24","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","028","Antigua-et-Barbuda","664","Disponibilité alimentaire (Kcal/personne/jour)","S2761","Poissons Eau Douce","2017","2017","Kcal/personne/jour","2.74","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","028","Antigua-et-Barbuda","674","Disponibilité de protéines en quantité (g/personne/jour)","S2761","Poissons Eau Douce","2017","2017","g/personne/jour","0.38","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","028","Antigua-et-Barbuda","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2762","Perciform","2017","2017","kg","4.02","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","028","Antigua-et-Barbuda","664","Disponibilité alimentaire (Kcal/personne/jour)","S2762","Perciform","2017","2017","Kcal/personne/jour","5.26","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","028","Antigua-et-Barbuda","674","Disponibilité de protéines en quantité (g/personne/jour)","S2762","Perciform","2017","2017","g/personne/jour","0.99","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","028","Antigua-et-Barbuda","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2763","Poissons Pelagiques","2017","2017","kg","11.31","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","028","Antigua-et-Barbuda","664","Disponibilité alimentaire (Kcal/personne/jour)","S2763","Poissons Pelagiques","2017","2017","Kcal/personne/jour","28.6","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","028","Antigua-et-Barbuda","674","Disponibilité de protéines en quantité (g/personne/jour)","S2763","Poissons Pelagiques","2017","2017","g/personne/jour","3.29","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","028","Antigua-et-Barbuda","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2764","Poissons Marins, Autres","2017","2017","kg","25.68","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","028","Antigua-et-Barbuda","664","Disponibilité alimentaire (Kcal/personne/jour)","S2764","Poissons Marins, Autres","2017","2017","Kcal/personne/jour","53.21","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","028","Antigua-et-Barbuda","674","Disponibilité de protéines en quantité (g/personne/jour)","S2764","Poissons Marins, Autres","2017","2017","g/personne/jour","7.23","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","028","Antigua-et-Barbuda","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2765","Crustacés","2017","2017","kg","7.56","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","028","Antigua-et-Barbuda","664","Disponibilité alimentaire (Kcal/personne/jour)","S2765","Crustacés","2017","2017","Kcal/personne/jour","6.9","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","028","Antigua-et-Barbuda","674","Disponibilité de protéines en quantité (g/personne/jour)","S2765","Crustacés","2017","2017","g/personne/jour","1.5","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","028","Antigua-et-Barbuda","645","Disponibilité alimentaire en quantité (kg/personne/an)","S2766","Cephalopodes","2017","2017","kg","0.26","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","028","Antigua-et-Barbuda","664","Disponibilité alimentaire (Kcal/personne/jour)","S2766","Cephalopodes","2017","2017","Kcal/personne/jour","0.51","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","028","Antigua-et-Barbuda","674","Disponibilité de protéines en quantité (g/personne/jour)","S2766","Cephalopodes","2017","2017","g/personne/jour","0.11","E","Valeur estimée"
